Docente,Cargo,Nota_RAD,Unidade,Ano
3f9a3eee1fa714efab31dc7c794f8f58c3a8d12bd8dec1b22b7d1ddfdec0956c,Professor Adjunto,437.72,Caruaru,2021
75f61f4031443d1d202cae8af1bc7ab3121d3ef617e15b42b7c409534457ca57,Professor Adjunto,174.19,Caruaru,2021
492ba2ee4f1e26cd1f5880ee4a0031a0c48304c1c7902ccc18044baa03f297de,Professor Adjunto,140.04,HUOC,2021
fafda4066cc53a9073a6862261496c131050944c157c164b0c6864bf0ecd0b13,Professor Assistente,39.46,Caruaru,2021
639a0be7593ec36d0051be868dfc00d5980f2ac25582951e4aa9b86d11f54d35,Professor Adjunto,134.16,FCM,2021
48290810896411601b39f2a6b267cdc4988b662e0c9d6dc4ebb782be480acb88,Professor Associado,268.04,Petrolina,2021
daa94f0fafb33a3640dd4b5039086ead5dd393daa4115ec655580932c8c18a2e,Professor Adjunto,13.2,POLI,2021
57da13359fa062773d0edda207e9bb2f30863ff76b51596c4d5f8d88c20a481b,Professor Adjunto,163.42,Petrolina,2021
b192a94f78e80302c989ce44556f174ecd740537283e159ec09fe8cac4e91c70,Professor Adjunto,,Petrolina,2021
f089c07f4b67207622d6e603f856c5d7972a327b12871fbb8b225ce2f23ac3c3,Professor Auxiliar,145.27,FCM,2021
79da98f63f7f0835c466c196ac2a3b5a94be0660bb4e25f2bbf909dbfbdfef70,Professor Adjunto,84.5,POLI,2021
847de907803491bade659c99ab4a08d5ff1d9f8a0f5d3d67087035b40a5a92a9,Professor Adjunto,131.3,FOP,2021
e0391811389d654b824ac3d7c3796a7214d5e24e4e84e0cb2f8a266c5f4b8fb1,Professor Assistente,21.2,POLI,2021
25894293996099c354251223062990176206657195a226ff7990e86ff388ebad,Professor Adjunto,,FCM,2021
22fbd779c8f39b0bb95c57b0f887cfe32177d60967aed977a7dbd9a3da820c0a,Professor Adjunto,113.74,FCM,2021
6fa81431ad0cd95d8772bbdb8e1755f1e165f0414cd667ce009e41d30aea2c4b,Professor Adjunto,78.55,Mata Norte,2021
11aeacfd61859f67dfd053b52191ab3ab348bce5af9bf2fb67fb53140473adf1,Professor Adjunto,24.84,FOP,2021
caafa23ea9f3ca780e6ce5cc664cf3e99d414b807927f760a75ec2c0eaf07442,Professor Adjunto,73.82,POLI,2021
9a3e4bdbfd7af53fdce33adc2103ca1ef583723aada8b91634249a6b2cbe9825,Professor Auxiliar,85.28,FCM,2021
1644fbb86eefd268093cbbedbef1ba2bcf36bedd0d67ea7642c1305dbf70936e,Professor Adjunto,115.98,Reitoria,2021
6d5898b58e4b1c6a3cd8a44f1f9ed3252bc0507f1bf245f62bf7825c1326ef7c,Professor Adjunto,267.62,Garanhuns,2021
dce72eeb83a7eb4e797e851614dd25637e57e95100bb41cadc02a3a882a6adb6,Professor Adjunto,34.83,FOP,2021
a19ee226e378e0564b3c9f0d76214412e6d224ee70e2dbd41d49a9cbd3ec84d8,Professor Adjunto,,FCM,2021
74bbcf773c82f8b9b1a44138238d135520fe7a0fb898af5c18292a6fe9d23eb8,Professor Assistente,,ICB,2021
d4064fbd6abfc9a72eb83e211cd0b24d794062bf9eb1f0cfb60e355abdc3627c,Professor Adjunto,,Petrolina,2021
d2ba388084c4a8463d2bd0835931a072f48b208d4731ee7b27eac01a9613e837,Professor Adjunto,58.6,Garanhuns,2021
d8e59baf97805d9c1f86e090bdacc48f8a7292e7f4a50f5e27c389da5c7206bb,Professor Assistente,,Petrolina,2021
4b22f8c8b606ddd472fca2e2b2090e9cbe4c44eb764962eca4d670cddeb3282e,Professor Assistente,80.73,Serra Talhada,2021
74b731ffdc3838cc6765e14b13f3fdac881a95c922977a16e111e0daffd26aed,Professor Adjunto,129.5,Mata Norte,2021
240f23f3ee6bb77437370b067f23acd1da622993fb05a1a40001e55dc353a402,Professor Assistente,135.45,Serra Talhada,2021
77b0de4af64e23a9a460deaaef41e691ccd6a93fc96be3220eeee94b1b587745,Professor Adjunto,136.36,FOP,2021
8ed0b8bc623e494d20c6ecd780f530a73fc30bd4793697b07cc64502f9df18a0,Professor Assistente,95.83,Petrolina,2021
5dae8f24568e41db6e05b7d3df4fac6804110d710aa9aa54a1f5ac59649ddca9,Professor Adjunto,135.4,Petrolina,2021
0bf90c7d081e4cefb14cae66a0b4fb23db09e4a97b6cfe0d539ee739734e89f7,Professor Adjunto,39.88,POLI,2021
7f4f11deefa464d18d12e9a31e4667ff9df52b028709051719bccb793f216120,Professor Adjunto,117.21,ICB,2021
3a6bfe1186c0756cb8b018e3ad47f4f97efa3da92fea0943e5924779a09241b6,Professor Adjunto,136.8,Garanhuns,2021
5d587de98ecd8f4fb1b546a741630f64b7572409fb9b4307be9e948eec72dc97,Professor Adjunto,98.86,Petrolina,2021
0da4aa130d93f2e1de7308f8845d86ebf85fd8278bd7890f0ab5330d30bf9a65,Professor Assistente,58.58,FCM,2021
964df3158c4a429aa3cf386ce6c068f110931a9065ee22f5ffe3416ace1f550d,Professor Associado,261.14,Petrolina,2021
5a1ba0827639c35a38632d00cb1e1f5d299ee54e4c09db397d8581a9860665a2,Professor Assistente,92.06,Garanhuns,2021
c8075eb40d9525119dd55dc1a1c836362cc15bb70a3b1c8839068f750ce0b9de,Professor Assistente,85.23,FENSG,2021
8ee03001699fb24493c8380979be0d2d76cede9dfe693f7e3e3c9083d5d40914,Professor Adjunto,96.81,Garanhuns,2021
82d697c9ac54c9ad0d56777ec51405023a5e300780b2d6a9fd160273a35a6d18,Professor Associado,128.53,FCM,2021
1210bf154b9c7cc6aa0fde421e42cc2aebf10f21f5b305b0fc60b96d1a400519,Professor Assistente,6.5,Petrolina,2021
a64713b83c7aa3644e07284555a6893b13fcce599f13b60ad76d5e00e6dde49b,Professor Adjunto,233.16,FCAP,2021
6f11b2ab4780e25b0f810301ae70ed60fcfabfc4515f009fb58a8829ef6d24de,Professor Adjunto,108.5,Garanhuns,2021
ebe3682394f1f1aa30d38830b75515c2a918999d0b9f9420c340f8e16297fb08,Professor Associado,277.33,FENSG,2021
2b415bb8602a2402b16acc9820c2d08701c839ad3ecefd039702d52ed9643aa9,Professor Associado,182.63,FOP,2021
fff2579ddbe7fe69c36823fc4886a70dbd9be1d34d36b4c91e4d6286841da6f3,Professor Adjunto,12.0,POLI,2021
6caabe4123786f8899d2a953b901e68cfe60bb85910e2e1cfdbfb1922c4523bd,Professor Adjunto,221.29,Petrolina,2021
7ee4971c222e1143f511357db75a186a6ce7d98380e4cfdc4cce5c28597df0e2,Professor Adjunto,105.27,FOP,2021
38e210e226ee5ecb7f2fe2e8defdaee7e320dba0b51dae3342f4d4bd5b4f4b46,Professor Adjunto,123.39,Petrolina,2021
5160bce32004cfee25c7b3b1fbb6931472edc902c57be16bb001b0c03b31747d,Professor Auxiliar,,FENSG,2021
abb5d156fcd97dc9e44bec8ac5b4ceb9298fbf9576088c44de72d7b09028e5a2,Professor Adjunto,91.56,POLI,2021
c4ee1efb99edef505d7f4ae6ae4d99c91413198c6960376f0f87c58a406c78b8,Professor Adjunto,118.51,FENSG,2021
6a78be62d1bb0624aaab29c9943a2e16bb40e63796b38e9e1074a2ead8f512ae,Professor Assistente,81.53,Garanhuns,2021
5280cf046f305bbd55d270ca5652deba424069c45a0e4f0ee7c4d2d2a70b7d0b,Professor Assistente,168.85,Arcoverde,2021
b4fd5ea849b1c1b21fa5f868788570d974c19670082e6840e847f95216328a06,Professor Adjunto,102.92,Petrolina,2021
1a310e201f28c52f70045f52983774dfc3ca1240ea76c0f0ce5502914c2912c3,Professor Adjunto,101.23,FCAP,2021
4e42a747fdc7a6fa31ae7a98059eedc0908ad938b04c595e5f454b18b89d4906,Professor Adjunto,56.02,Petrolina,2021
460f84055f3432676ee77f17d7b5942967a7586fa8534c61378bf76065d72352,Professor Adjunto,48.28,FOP,2021
4059c4193a4e69aa1d3df8e913a78b18d3f31a18da8e80ecee403c75e0662250,Professor Adjunto,96.0,Garanhuns,2021
7644e9de08481d2092d3d0dbfddbd5816044de2838ac48ddaa5345deec7d3966,Professor Adjunto,55.53,Reitoria,2021
8c3b4550effc0881e4fe9ecb426cc59e759d1acd11b760a75356f561464154ec,Professor Auxiliar,,Garanhuns,2021
97311f3c6df32824bb4f52592bb88a3151aa9954d95ecdf5b02577b4502423b9,Professor Associado,183.82,FCM,2021
b0bf837cac3de7dada841f9ec435d916e1804f577839c77bc28272453a39e3d9,Professor Associado,72.75,POLI,2021
69862ebe63065baa8a96555573b26163b6b3ca93b3a9da789443cdaa4d71f1ac,Professor Adjunto,91.89,Petrolina,2021
048adf04e530fdcb369971d91b58c48542b744fbf460db07c7b29a980d9cfbbf,Professor Associado,299.95,FOP,2021
224a1981cf775f537c8f07277c8fc128c20d07dbefb8c27217458a7d20ec3540,Professor Adjunto,157.0,Garanhuns,2021
e4c6e0f086b6efea494820476b8d5c813f0539514b0df4bb3aedf8c42a5dd951,Professor Adjunto,108.25,Petrolina,2021
8d1dea6a0cd4feb3c0efa181b9f1b8e688fd2d92a4dba5e2ca62096a112a5e11,Professor Adjunto,76.62,FCM,2021
3cc21383eabbc6e533a85ef8c7faffbbda95cd0be297faee6b3507372987c307,Professor Assistente,35.18,FOP,2021
3c082f28928a54080fa6f6b58f37e5ee5b566ea5057f9730338cbdb054657f53,Professor Assistente,74.5,FCM,2021
596ade64edda6376a472626c0dca224b8cce83ddf3bf18fe03c3599fd5c060e4,Professor Associado,178.63,ICB,2021
37e43a4ad552fda61ac5f2d91f501a7375c5d6112efd9eaf7b96768fd3811f61,Professor Adjunto,6.5,Mata Norte,2021
589d19490ae62b86a10f663577bcb25de59db470901e35e578cd750898c31e3b,Professor Adjunto,66.1,ICB,2021
67b8191674320ab421618314e48e0a7e7001c930985e352d3c1e329c0cc6ecdf,Professor Adjunto,154.12,Garanhuns,2021
e196a9dc95536048e5f14994adaafbb8de87e22be324f1d68c01ccccd5bb2474,Professor Adjunto,174.68,Petrolina,2021
595918511e51dc30d9e2befac136a5b429f7f10969a7691a86bceefcfc635497,Professor Adjunto,75.1,Reitoria,2021
077b46e2d22191f6d472677afb107b6c8539e32ed512ad2e0e9b7b32fdee1e13,Professor Associado,221.89,POLI,2021
9eedb8973647d3e2b94657551b2212ee52b8be10d7cb649a7d0228c7b172f5b3,Professor Adjunto,62.58,POLI,2021
26bae907e54c65f8872d6bcd0782f389145062beef64d92943d041c6f3b4b920,Professor Assistente,80.92,FCM,2021
6a673229cd25d157628e42bd362c703f2858e770072a7a16cc50824511b24ac2,Professor Adjunto,85.16,POLI,2021
a824e8941a01de6857b7149a4b8815974cc7924959343efade39e98f29b57f96,Professor Assistente,62.14,Garanhuns,2021
f5b3eaa6e3681b36e6f2c8209b6b42043f823b9359e970f3f796d185ed8658df,Professor Assistente,40.05,Caruaru,2021
194c6849601e6a6f6eec9ca2f901d9225872986e2bb413d4318dc7c9b0d41a1b,Professor Adjunto,113.95,FOP,2021
55db69d969a76a26235630b7ffbe2e7e461e90851c002e89435fd8d81e4ad19b,Professor Associado,251.8,Petrolina,2021
fd7d6bb2f37dfc35aab208cd3f54fa7858d67ba670af93fe443e04fc74dd8dec,Professor Adjunto,252.19,ESEF,2021
cf32c86d1e222f610aaee647edbd0cd9339f8e7d17fe3fe3a1a375ac5ffecca8,Professor Assistente,15.98,Garanhuns,2021
b820bace0cbd4f83440d7227ece7d030e32a43a85b0faa509100e15a7bc3da7e,Professor Adjunto,70.82,Petrolina,2021
2497a62e50791bccec435fbaa7b6c9ba2f9fdf4007102d5bfb3722a04f16b6bc,Professor Adjunto,134.97,POLI,2021
96f358c8a5df689763a467463844ec814c4bc4f20b53561ff01e4a20c827ebdf,Professor Adjunto,93.83,Caruaru,2021
8d5c55b6dc80b0573f7ee35356aedd14b83f8f8ec42982503ca2a6ca15fa838d,Professor Adjunto,5.89,FOP,2021
96b8e88e90f579de2519aa1088fee35db6f3f73ed365a31995c5ae5e78c74473,Professor Adjunto,82.56,Petrolina,2021
549d930e50991e1a4f1bf89b9e27281a7340876c30a37597854fb9edd2db2603,Professor Assistente,102.83,Garanhuns,2021
1305c3c4b59ec345931d9f95f5a036dadf8d3b1f282d017eb49879ea0c6c7a02,Professor Adjunto,102.68,ICB,2021
80503117d97ceafed19e7bfecef4d5669f18ae28e92f3f2809389267500cae92,Professor Assistente,23.6,FCM,2021
92fdbdc0b1634c57d33eec13b685c85d2877481353f4d8497556b902b3ae800c,Professor Adjunto,150.64,FOP,2021
6e5942ec50d7a3b8b71b0436b5f160ccb68136285ad83dd20a72ed20e2cdf0c6,Professor Assistente,107.38,Serra Talhada,2021
09fd4f7f147b0673c285aa3afed689163cf3ee07157313fd8169ad7ca2b41b4c,Professor Adjunto,204.73,Garanhuns,2021
3bbce695cb68b421e1edcfb29692909894f6a44813668dc57eb08a7788be8c0a,Professor Adjunto,152.56,FENSG,2021
02ca3fbb8800be92b4bc2ad520ff98354a07246332a4209c2c343c4f28b51f39,Professor Assistente,10.49,Petrolina,2021
a9cdf194e5b71332adbcb54d1964cea619d7cbb8f57e691bdc6055f63031f4a6,Professor Assistente,79.69,Petrolina,2021
ab0c90f87972a6e7f5359992a60a62852debdcea1ec9cd1515ce67463d4b432e,Professor Adjunto,103.12,Mata Norte,2021
339c7f815253d24099b544e4d88929c116887b2c37dcbbcdc8a2a36f68876efd,Professor Adjunto,92.28,Petrolina,2021
e1a02525d4770858c785c5f1a42f23a5f5a47ac55c314a7a9ffdf7d25ce2e162,Professor Adjunto,13.73,ICB,2021
7d2537b9a9d0b39ac082a97ff971abdaa2ce68488ef3abdbef7ebf343b31c90b,Professor Adjunto,88.61,POLI,2021
c12e0351081aa2547ec7e42b6ea0e47c1e3373e33724854ed242dc976bceb7cd,Professor Assistente,6.5,FCM,2021
4812b1ed4267d6948db33b7144aec46371f87beb2b57d0e9e3b5c9332eda3524,Professor Auxiliar,,FENSG,2021
4bf983753a3d8b68554e38787e662d05f499a9032edff2c300e17ac9d7b566b1,Professor Adjunto,43.42,FENSG,2021
9f7a8f88994939c3a9e6cb36b7e048d4877543ab90ae4ba4cec75af7d440cc6d,Professor Associado,213.8,FOP,2021
a63476f2818bfc74a58651a3b1b15a0676decf8c31305fe16a7f49648a0ff885,Professor Associado,204.95,FOP,2021
2eeb3953ce47d1032d893e49bb6ab8a20f759905531e598f5f0f4905d4d80975,Professor Adjunto,151.59,Mata Norte,2021
804c3d44787d9033acd8f2bf27cd344e8c2ee4daa3087031debb1b239ba6ae53,Professor Adjunto,154.39,FENSG,2021
3c6f81a5297a650f3b340e174f487680851feddfea7322682b1547bc4331f70d,Professor Associado,181.65,Reitoria,2021
b3b6209c5e8017c9e7af84a5065d5fbfdf49fd2bd7cdf575f391cfb7c56d6784,Professor Assistente,48.9,POLI,2021
4a68fc94b9b2e0632aef6956f2d7445c617831e704d50b67ab0b163a2f8a3d5e,Professor Adjunto,111.91,POLI,2021
7b3f06ceb82bee7fab0f5dc3b9f98f0e16bc4a199d000e39cdf67fafdc53365c,Professor Adjunto,36.12,POLI,2021
9f3f9005a3b5ed743da26a1a9245b3069266aa6feeeb439600a3d539ebb93274,Professor Adjunto,131.57,POLI,2021
aaf2c035e69034e5fa892257d0ff61350b04cfae4f0ada12f7101eac53a75074,Professor Assistente,,FCM,2021
4e4d0f0e0dcf385c02075d25395b83ee013bbba6654c1f8f2763a1e52f8425f8,Professor Associado,151.21,POLI,2021
13d1f572b2acaa3db342886a1a892bcec4777541ead29f7abe673d65c12d876c,Professor Auxiliar,30.0,FCAP,2021
566678f413bf183f636c7daad6e44a2f3993cb1ed80cfe243c152f71cb42941f,Professor Adjunto,36.15,FCM,2021
3f8ed4f1c50b3c1e753fc2e59bfb1706532485f09e771ad9617e409258900544,Professor Adjunto,45.51,Mata Norte,2021
8ba2851c1c0bb602ee9c7c0e9f66412321e2527fe3f6099a7c4343befad06cdf,Professor Adjunto,64.38,Mata Sul,2021
ca67d57eaa9b6ca3dc520e8114cbbb7f0dd209f49ffc1bb3e1e86952654b31f7,Professor Adjunto,95.6,Petrolina,2021
04e33effe5c2c7b9e17bd027e340f593dbfdf7829f494338ae23e5be6e9cc29d,Professor Adjunto,160.88,ICB,2021
66a368b33f97eae675807dbe28ba80eff52b51593db81dbfa5f2e3d53c7c3733,Professor Adjunto,49.65,FCM,2021
2c7ad3fc6d8f0f86f01582f00aec83251f5f311f53f5b31a9ee8bacde7be9439,Professor Adjunto,149.72,Garanhuns,2021
6f1086b8e3f99537c414a16365ddc3bd6c7604475b7f5a74aabc445f64f8f1e9,Professor Adjunto,,FCAP,2021
514ceee8957990ff3d63f64b15899680a3b4fb9bbd3cb0d76f218797bd524b9d,Professor Adjunto,30.43,FOP,2021
70c54d1147a72eab4b1c15af4341ebe43da5b67ea94cf34c3db34fcd7cd077f1,Professor Adjunto,50.4,FCM,2021
d1170e7a185a4414b44418e4116693156fcd5bf6b01325f62c9d94b54a8e7279,Professor Adjunto,96.62,Petrolina,2021
18e7fb1a527168544982d7f41c01119f814087b7dec8c48f7461cd6ddbc3b283,Professor Adjunto,198.77,ICB,2021
e6c37de40ad1fd3f16f6c9b95f0c84fabe13f7d307edb816dbf882847bce3e09,Professor Associado,530.13,FENSG,2021
229022b4b7098c6baba34d512a4ab4151d4d6ec3d935850e399cb9bc06839b79,Professor Associado,202.79,POLI,2021
532b99869aafd10d089cb1529bff8b68ed71ce471282a7c7923083d25c33fe97,Professor Adjunto,27.13,ESEF,2021
e2cab3b1e096b0946c863f21e7dd93251e07b56785a2273db9952db5210120ec,Professor Associado,272.57,Garanhuns,2021
1235cec8194e10a7d5ed011cfbc6b70359111a86f1104586b8efa35cbe3f05fd,Professor Assistente,126.95,Garanhuns,2021
21e6fa5d37635b995ec641595f1b0d262c440ad00bb39e6f2d6581d41be8fdd9,Professor Assistente,,FCM,2021
c9637ebab1ccb44432465d2d0bf02fa3e8579032188d1563271a70f587ee20c6,Professor Adjunto,106.12,Arcoverde,2021
24db762af9849c8763dea34f51a22caf1304d44d8d6fb5dc50faf61a7f45356c,Professor Adjunto,167.91,Arcoverde,2021
302ca45ef33f3d7e5ed9f0f8d50ce75d60abc16a8bc99fa8169934d79c80e504,Professor Associado,45.22,POLI,2021
613d76b5ea0515c5cdc33d5b858c13c68e45532918e425bfc42c3873c5806699,Professor Assistente,131.81,Mata Norte,2021
cbfa809fffad1f3eae197f79b36a4e639b6258d515062cfb376f41fe5afbbae3,Professor Adjunto,257.38,Garanhuns,2021
73c62d64e1700135577f9d43fb55f6d0c03f95ce48cc97f4c0c852dd9edd7d86,Professor Adjunto,225.64,ICB,2021
878fb1b4c71b4ca4472b512292c14066a01a56fbae44cb5c8ec43a46e9a07d07,Professor Adjunto,68.75,Mata Norte,2021
62e73a77b0e5145fb2175e4a407144f6fa0a5c4de07f9b00468834f79ca2c0b3,Professor Adjunto,187.6,Petrolina,2021
3b77e879c560c1486bd8fa5deb68413db1ffd439cd4b2dd0333ca9a9fd3fd074,Professor Adjunto,104.86,FCM,2021
723fe98373692c2fa4f2eb3cacff56516e346888ef7897b1ba3e7210fd7a1360,Professor Adjunto,179.89,FENSG,2021
0abfec7c21c5ccd9f4f23879908af664e8cd9d5563d474aa3eb0e9089c88b54e,Professor Adjunto,27.31,POLI,2021
21900a4562e85ab2c649e492dcb098b14ef665df3c9946f0f10a775f3c97b036,Professor Adjunto,188.75,Reitoria,2021
c16d05b5bff2988a8a91c73e0847e08c333985fd69e8e2e04fd4f1aab9ba5960,Professor Assistente,,FCM,2021
66e3c77f50a3bc6fbb5d92e41795258e3e043c4ee80ebf852878f87b8be83d59,Professor Associado,230.42,Petrolina,2021
37a7df54707978595e0dda248cd6471ccd7f095273d052a38fa40feb4ce6d7fe,Professor Assistente,6.5,Petrolina,2021
f9191c83b8b71ee03fae000c0d442d18874819b2f2b214bc9ef11d60472fca82,Professor Adjunto,122.32,Garanhuns,2021
4724a5939109d52347ddef7c1687f58e523861bc8a1b74422c8d9d850b7e9842,Professor Adjunto,29.63,Petrolina,2021
9a54c33c025aba6fe1ddc0a70f43d89883733408d7656c980365914b706556b7,Professor Adjunto,80.31,Garanhuns,2021
3d79c4f6c5a9095227f7e8ea7c28b7e3bc6219b5c807052f02ae71af20edf209,Professor Assistente,6.5,Reitoria,2021
8aaffd74aea5c3e5ea22c88b269f3bfed69c460e8a9c9a58958ac24c22f4522c,Professor Adjunto,24.7,ESEF,2021
31b6739674fc35dc937b504de1c8ebc1ebfb8c831bff0cbd1e8e9350bf1e817d,Professor Assistente,48.33,FOP,2021
06ae389b21f3892806fdaa9603b1a3a17fef7baac808a719436af31013f6b0c2,Professor Adjunto,6.5,FOP,2021
6f55e66b5c008e5c53ca21f0e204cd12ce9cf0786ffd5353076a5bbf17b15933,Professor Assistente,61.4,Caruaru,2021
c11853bfd37a0ed990279170c902dcad9283cb2669f2fed502ef1ebaee44d2ea,Professor Adjunto,149.51,Petrolina,2021
1251125181e6a7ef27a0694b52c8ca7b4600c87e739a3bfdbecb1fc69e344e81,Professor Adjunto,6.5,FCAP,2021
42300028619154ebc2b40ace6c0d8675ae824a7fc8fff0dd83993eea0b49179f,Professor Adjunto,80.62,Petrolina,2021
90bbbb8c424d9ee8487f8eab1a9f0e429cd0305e0ca790f689cbe75a46f81120,Professor Adjunto,141.9,ESEF,2021
fef9069d431d7755d04b725632aff0b5ff4f780305e8234fd6446e9d4a09164b,Professor Adjunto,169.13,Petrolina,2021
ce855ac210e08e01346c3a37fca55427ab8e00123c324ceefd4811e8cde11fb7,Professor Adjunto,,POLI,2021
37850f94d54876fddb0cce2a381882ab0292cbcdd611bb006e18ebc5260e3243,Professor Adjunto,126.23,Petrolina,2021
a3080048db1f8e8f92cfc3674415335e77a7cd7582f338fe3a5d4ae5c633281d,Professor Adjunto,156.8,Mata Norte,2021
4eeb6470d5581a8f191037daafa7e29bfa82c17141d9fdafbc20eb805a404829,Professor Associado,223.65,ICB,2021
5406159674fe15e6f7393785714b32a0dd3a31e0a60f7c68e72f5e78f0ba2cc5,Professor Auxiliar,62.21,Serra Talhada,2021
30ec1ae05d7d5ea89d62efa3d0dfad114853edadbdc46102f438bde80e6b8016,Professor Adjunto,,FCM,2021
ad979145f08b71f53dd69ecea3f35cc622273977c8e525ffa586b87cc84cb3f7,Professor Adjunto,20.15,Reitoria,2021
4fce8ee5036ea7822456b458c65f428c8788a618d16af27758dae0eafabd2677,Professor Associado,210.12,FOP,2021
3abad2a4047dcd2a59f64629b592f1945b822d31bb5334456b95cd3e1bc380ae,Professor Auxiliar,12.77,POLI,2021
d47437f3a2f45c6420dd2cc73b37dd0532189e25aa304e4ec31c90a08e8ac962,Professor Adjunto,31.06,POLI,2021
256fa627cd522c066e2e19b9c329ef2383261eaa3472afad894b360bad7fa3c6,Professor Auxiliar,,Garanhuns,2021
579e741eff54f2cbb5355d13814501b7877f8bd31cadc02f627cd64222f532ed,Professor Assistente,22.12,FCM,2021
8ad8121da686fa028a167ed10f518677c8f019c1e0c8043f09293bb9168e16f9,Professor Assistente,132.62,FCM,2021
fc0972c7793c3c723aea589b49588b9f36cf03ff3139ac25609e253d98295330,Professor Adjunto,44.93,FOP,2021
aec7f160760365b848d7ffc8a327976054b5ce5e77beffc89a8fe2e40c607d04,Professor Assistente,154.89,FENSG,2021
6916c5f2fb2993b0d1d823f1e69851a832802518d3805e4003e6ab10c62a944e,Professor Adjunto,63.71,Mata Norte,2021
14093ae9bc81981405028b9a09a0544785cc0d7ff57abeb83e9a3e674e527016,Professor Adjunto,119.31,FCAP,2021
99bb1a870791204caf44f12bbb1720f07311654b8f00f678f6856ec31b896ab3,Professor Adjunto,151.49,Garanhuns,2021
8daa2bb73bbd5efc773e0f5e1b8fbb4a08b2b3fa3d8d1f82d35693b92905be2f,Professor Adjunto,92.0,Reitoria,2021
c23cd515e96063e8208121344826b459fe32218c639931d6973b8ab4574b5377,Professor Adjunto,163.67,Reitoria,2021
bbe895043ee61b6af9b1ad52b188d8abe58fd56ef8874fa7443c4607ea24e8ad,Professor Adjunto,89.89,FENSG,2021
f7a1d51462f5e4d7acfc4a340283fa82ada5c6feab9b85b786aff781b56adff2,Professor Adjunto,71.56,FOP,2021
db2fbdec396b38f893c9be4f9bdfdbecb4ae595c0791656f06470a8ccdf08e6a,Professor Adjunto,78.63,POLI,2021
54c3f3f1982b736b7eec98b73543a8f8853c87c0afa685c6ab77064bb57de91d,Professor Auxiliar,87.92,FCM,2021
69e280165ff6f529cf6d2143a2626dd6e1b097620605d00efdcde4d2b15986ed,Professor Adjunto,195.85,Petrolina,2021
8faeb334a13b85f148946847324c17d8ee08ad86702d6fa5494631e1d8e2402f,Professor Associado,360.2,Petrolina,2021
21a527695f4c277ff3353661189d82ea47eb63eb3aab3e748ae1e63f21c7b251,Professor Associado,277.93,FOP,2021
5f54dbb2bbe41375de6e22d2117809734044ea8c3ff98f74048827d124490504,Professor Adjunto,219.25,Mata Norte,2021
fcba7a4ce2306e1f637313bbc90a48f24646ce219167b28fa58152fd90858e87,Professor Adjunto,189.61,FENSG,2021
445dc18bbb0d1c5cb95cb34ccf17af01b7527537d0a567f0b6e7463e154c318b,Professor Assistente,61.5,Petrolina,2021
ba6ec6c6dc641e418369756bee7989ade6697a67ac5bfc4c5bcd145ee82d0bc7,Professor Adjunto,172.51,Garanhuns,2021
d9fc057f166c32b66699d31a23ad1fd5e4c0c955988ccd8a7bf5138b4ba75a71,Professor Assistente,12.16,Serra Talhada,2021
096b7dec07ed483a61a4a9bf68355c1b4c676ab55e8747dda92e70ba1607adaa,Professor Assistente,86.52,POLI,2021
e64600c1fe65323b57c9b7aec8ef72dc3b2a30c9f33de6031c290f3a862088fb,Professor Assistente,29.34,FCM,2021
453912f04b486481a5180b4a776b6f24db4f8db2d9a88a954b2f9db1dbb9df05,Professor Assistente,21.66,Salgueiro,2021
b2c8cd508544a22fab6763711e4468c1e78bb3ebe72ceb7a897d0e64e12540e2,Professor Adjunto,198.94,FENSG,2021
472f79e1992bfd07a126992161035d6d7525d23a841aae39fbb6ff0f9d576ec5,Professor Adjunto,218.48,Mata Norte,2021
c92a0c067e2c4be58fe221fc00bcbfadd335bf357cc98f332f9e711155b4b58b,Professor Assistente,52.25,FENSG,2021
e1862e2621d48131a89dd6d3ae4988416b91b944637063e60752367d24578eb5,Professor Adjunto,,ICB,2021
c4a1d4ed9c3bd34f9374a39d5e82a637e4628aa77af6e149f3f102d9e1068a51,Professor Adjunto,164.75,Garanhuns,2021
3ec0128ee79f8db22c1881a85059cf50dcaa8329015742ba41c001abf69b98b9,Professor Adjunto,161.37,Petrolina,2021
e437fb8df125923409dac9a55fbb54f51f7689a6327277dea930f9993d33c75f,Professor Associado,236.68,POLI,2021
a2773fe4f54b1691d90d2447aee2a94f1cd0db4500f0f3b8bfba7a46bfd9e172,Professor Adjunto,29.07,ESEF,2021
1a39b537c6eaf820a594091d2bd261628b46d1eaf364fe8487a68875c5e2aa69,Professor Adjunto,,FCM,2021
a4571d3080a45b0af4bced12702d6b3299ff053b0a16b0bf0dba674fd10a4cdf,Professor Assistente,53.94,POLI,2021
bfe5dbe6e38c9b47aea4957bafc960115d5fc70b1cd64409a9ec3d9b64175d6f,Professor Adjunto,6.5,Petrolina,2021
f97ae64c361824c968cacaee6f430918654356eb40a710a51e37a5fb3d73f660,Professor Adjunto,240.01,Caruaru,2021
e20216126ce8929cb8651a9779634c377779968cdf9ac3d054d341291736a585,Professor Assistente,,ICB,2021
96c0a68c5623f73058ba5cd21fc20954becd30cbdaf711891825a976391e79e7,Professor Associado,170.54,POLI,2021
418cdd646ed33918787cb488d446b65bfdffb0e7d33912c87611379b2812a551,Professor Assistente,6.5,FCAP,2021
